Record Length,2500,Points,-1.0900,-20.0000,,Record Length,2500,Points,-1.0900,-199.99999E-3,
Sample Interval,1.0000E-3,s,-1.0890,-20.0000,,Sample Interval,1.0000E-3,s,-1.0890,-199.99999E-3,
Trigger Point,1.0900E3,Samples,-1.0880,-20.0000,,Trigger Point,1.0900E3,Samples,-1.0880,0.0,
,,,-1.0870,-20.0000,,,,,-1.0870,0.0,
,,,-1.0860,-20.0000,,,,,-1.0860,-199.99999E-3,
,,,-1.0850,-20.0000,,,,,-1.0850,0.0,
Source,CH1,,-1.0840,0.0,,Source,CH3,,-1.0840,0.0,
Vertical Units,Volts,,-1.0830,-20.0000,,Vertical Units,Volts,,-1.0830,-199.99999E-3,
Vertical Scale,511.953125,,-1.0820,-20.0000,,Vertical Scale,5.11953,,-1.0820,-199.99999E-3,
Vertical Offset,0,,-1.0810,-20.0000,,Vertical Offset,0,,-1.0810,-199.99999E-3,
Horizontal Units,s,,-1.0800,-20.0000,,Horizontal Units,s,,-1.0800,-199.99999E-3,
Horizontal Scale,250.00001E-3,,-1.0790,0.0,,Horizontal Scale,250.00001E-3,,-1.0790,0.0,
Pt Fmt,Y,,-1.0780,0.0,,Pt Fmt,Y,,-1.0780,-199.99999E-3,
Yzero,-2.92996,,-1.0770,0.0,,Yzero,-2.92996,,-1.0770,-199.99999E-3,
Probe Atten,10.0000,,-1.0760,-20.0000,,Probe Atten,10.0000,,-1.0760,-199.99999E-3,
,,,-1.0750,0.0,,,,,-1.0750,0.0,
Note,TDS 2014 - 17:26:01   15.09.2023,,-1.0740,-20.0000,,Note,TDS 2014 - 17:26:01   15.09.2023,,-1.0740,0.0,
,,,-1.0730,-20.0000,,,,,-1.0730,-199.99999E-3,
,,,-1.0720,-20.0000,,,,,-1.0720,0.0,
,,,-1.0710,0.0,,,,,-1.0710,-199.99999E-3,
,,,-1.0700,0.0,,,,,-1.0700,-199.99999E-3,
,,,-1.0690,-20.0000,,,,,-1.0690,-199.99999E-3,
,,,-1.0680,-20.0000,,,,,-1.0680,0.0,
,,,-1.0670,-20.0000,,,,,-1.0670,0.0,
,,,-1.0660,-20.0000,,,,,-1.0660,0.0,
,,,-1.0650,-20.0000,,,,,-1.0650,0.0,
,,,-1.0640,-20.0000,,,,,-1.0640,-199.99999E-3,
,,,-1.0630,-20.0000,,,,,-1.0630,0.0,
,,,-1.0620,-20.0000,,,,,-1.0620,-199.99999E-3,
,,,-1.0610,0.0,,,,,-1.0610,-199.99999E-3,
,,,-1.0600,0.0,,,,,-1.0600,-199.99999E-3,
,,,-1.0590,0.0,,,,,-1.0590,0.0,
,,,-1.0580,-20.0000,,,,,-1.0580,0.0,
,,,-1.0570,0.0,,,,,-1.0570,0.0,
,,,-1.0560,-20.0000,,,,,-1.0560,-199.99999E-3,
,,,-1.0550,-20.0000,,,,,-1.0550,-199.99999E-3,
,,,-1.0540,-20.0000,,,,,-1.0540,-199.99999E-3,
,,,-1.0530,0.0,,,,,-1.0530,-199.99999E-3,
,,,-1.0520,-20.0000,,,,,-1.0520,-199.99999E-3,
,,,-1.0510,-20.0000,,,,,-1.0510,-199.99999E-3,
,,,-1.0500,-20.0000,,,,,-1.0500,-199.99999E-3,
,,,-1.0490,-20.0000,,,,,-1.0490,0.0,
,,,-1.0480,0.0,,,,,-1.0480,-199.99999E-3,
,,,-1.0470,-20.0000,,,,,-1.0470,-199.99999E-3,
,,,-1.0460,-20.0000,,,,,-1.0460,-199.99999E-3,
,,,-1.0450,-20.0000,,,,,-1.0450,-199.99999E-3,
,,,-1.0440,-20.0000,,,,,-1.0440,0.0,
,,,-1.0430,-20.0000,,,,,-1.0430,-199.99999E-3,
,,,-1.0420,-20.0000,,,,,-1.0420,-199.99999E-3,
,,,-1.0410,-20.0000,,,,,-1.0410,-199.99999E-3,
,,,-1.0400,-20.0000,,,,,-1.0400,-199.99999E-3,
,,,-1.0390,-20.0000,,,,,-1.0390,0.0,
,,,-1.0380,0.0,,,,,-1.0380,0.0,
,,,-1.0370,-20.0000,,,,,-1.0370,0.0,
,,,-1.0360,-20.0000,,,,,-1.0360,0.0,
,,,-1.0350,-20.0000,,,,,-1.0350,-199.99999E-3,
,,,-1.0340,-20.0000,,,,,-1.0340,-199.99999E-3,
,,,-1.0330,-20.0000,,,,,-1.0330,-199.99999E-3,
,,,-1.0320,-20.0000,,,,,-1.0320,-199.99999E-3,
,,,-1.0310,-20.0000,,,,,-1.0310,0.0,
,,,-1.0300,-20.0000,,,,,-1.0300,-199.99999E-3,
,,,-1.0290,-20.0000,,,,,-1.0290,0.0,
,,,-1.0280,-20.0000,,,,,-1.0280,0.0,
,,,-1.0270,-20.0000,,,,,-1.0270,-199.99999E-3,
,,,-1.0260,-20.0000,,,,,-1.0260,-199.99999E-3,
,,,-1.0250,-20.0000,,,,,-1.0250,0.0,
,,,-1.0240,-20.0000,,,,,-1.0240,0.0,
,,,-1.0230,0.0,,,,,-1.0230,0.0,
,,,-1.0220,-20.0000,,,,,-1.0220,-199.99999E-3,
,,,-1.0210,-20.0000,,,,,-1.0210,-199.99999E-3,
,,,-1.0200,-20.0000,,,,,-1.0200,-199.99999E-3,
,,,-1.0190,-40.00000,,,,,-1.0190,-199.99999E-3,
,,,-1.0180,0.0,,,,,-1.0180,-199.99999E-3,
